HRN	14.66	15.48	7.76	79.48	-2.9	-11.1	-30.0	-1.3	-11.4	-30.0
MEA	3.94	28.15	15.13	102.75	11.2	5.3	2.5	9.4	8.0	2.5
IQA	8.45	17.79	-29.04	80.81	21.9	-4.6	-8.4	17.0	-14.6	-8.4
YKC	3.62	20.58	17.68	101.07	45.6	-6.1	-7.5	45.3	8.1	-7.5
FUR	13.21	46.80	2.72	51.57	12.7	-8.3	-2.1	13.0	-7.7	-2.1
NEW	3.76	35.35	15.11	106.78	13.2	2.7	-0.3	12.1	6.1	-0.3
2015	03	16	12	24	00	60	10
OTT	7.60	35.02	-13.63	78.57	8.4	10.8	-2.0	10.7	8.5	-2.0
ABK	14.21	24.26	7.89	71.82	-4.4	-1.7	-9.6	-4.2	-2.3	-9.6
FRD	7.38	41.95	-10.54	78.26	10.4	6.5	-4.0	11.5	4.5	-4.0
WNG	13.21	39.85	2.14	56.53	13.4	-4.5	-4.0	13.5	-4.0	-4.0
HRN	14.68	15.48	7.76	79.50	-1.0	-10.6	-29.7	0.4	-10.6	-29.7
MEA	3.95	28.15	15.13	102.61	12.9	6.3	3.0	10.8	9.4	3.0
IQA	8.47	17.79	-29.04	80.70	32.5	-1.1	1.8	27.9	-16.7	1.8
YKC	3.64	20.58	17.68	100.96	41.1	-4.6	-6.6	40.5	8.1	-6.6
FUR	13.23	46.80	2.72	51.62	12.1	-8.0	-2.1	12.5	-7.4	-2.1
NEW	3.77	35.35	15.11	106.62	13.8	3.0	-0.1	12.5	6.5	-0.1
2015	03	16	12	25	00	60	10
OTT	7.61	35.02	-13.63	78.40	8.1	9.2	-1.8	10.0	7.0	-1.8
ABK	14.22	24.26	7.89	71.86	0.2	-2.6	-10.1	0.5	-2.6	-10.1
FRD	7.40	41.95	-10.54	78.06	10.2	5.5	-3.9	11.0	3.6	-3.9
WNG	13.23	39.85	2.14	56.57	12.3	-4.0	-4.1	12.4	-3.6	-4.1
HRN	14.69	15.48	7.76	79.52	-2.4	-14.2	-27.4	-0.5	-14.4	-27.4
MEA	3.97	28.15	15.13	102.47	13.6	6.5	3.4	11.4	9.8	3.4
IQA	8.48	17.79	-29.04	80.60	30.8	3.5	6.6	28.6	-11.8	6.6
YKC	3.65	20.58	17.68	100.85	37.7	-3.0	-6.3	36.8	8.7	-6.3
FUR	13.25	46.80	2.72	51.68	12.0	-7.7	-2.0	12.3	-7.1	-2.0
NEW	3.79	35.35	15.11	106.46	14.2	3.2	0.0	12.9	6.8	0.0
2015	03	16	12	26	00	60	10
OTT	7.63	35.02	-13.63	78.23	8.8	8.0	-1.7	10.5	5.7	-1.7
ABK	14.24	24.26	7.89	71.90	-0.4	-3.8	-9.6	0.1	-3.8	-9.6
FRD	7.42	41.95	-10.54	77.87	10.4	4.5	-3.8	11.0	2.5	-3.8
WNG	13.24	39.85	2.14	56.61	12.8	-4.4	-4.3	12.9	-4.0	-4.3
HRN	14.71	15.48	7.76	79.53	-0.6	-13.1	-25.2	1.2	-13.0	-25.2
MEA	3.99	28.15	15.13	102.33	13.7	7.0	3.5	11.4	10.4	3.5
IQA	8.50	17.79	-29.04	80.50	23.0	-2.1	2.3	19.1	-13.0	2.3
YKC	3.67	20.58	17.68	100.73	35.2	0.1	-8.2	33.5	10.8	-8.2
FUR	13.26	46.80	2.72	51.73	11.4	-7.4	-2.0	11.7	-6.9	-2.0
NEW	3.81	35.35	15.11	106.30	14.4	3.4	-0.0	13.1	7.0	-0.0
2015	03	16	12	27	00	60	10
OTT	7.65	35.02	-13.63	78.06	7.8	8.9	-2.1	9.7	6.8	-2.1
ABK	14.26	24.26	7.89	71.94	-1.0	-6.2	-9.1	-0.1	-6.3	-9.1
FRD	7.43	41.95	-10.54	77.68	9.8	5.3	-3.9	10.6	3.4	-3.9
WNG	13.26	39.85	2.14	56.65	13.9	-4.6	-4.3	14.0	-4.1	-4.3
HRN	14.72	15.48	7.76	79.55	-2.9	-13.3	-25.8	-1.0	-13.6	-25.8
MEA	4.00	28.15	15.13	102.19	14.4	6.3	3.5	12.2	9.9	3.5
IQA	8.52	17.79	-29.04	80.40	18.2	-7.9	-2.8	12.0	-15.7	-2.8
YKC	3.69	20.58	17.68	100.62	33.2	2.5	-10.5	30.9	12.5	-10.5
FUR	13.28	46.80	2.72	51.79	12.4	-7.9	-1.8	12.8	-7.3	-1.8
NEW	3.82	35.35	15.11	106.14	14.7	2.7	-0.0	13.5	6.5	-0.0
2015	03	16	12	28	00	60	10
OTT	7.66	35.02	-13.63	77.89	7.0	10.2	-3.0	9.2	8.3	-3.0
ABK	14.27	24.26	7.89	71.97	3.9	-5.4	-9.7	4.6	-4.9	-9.7
FRD	7.45	41.95	-10.54	77.49	9.1	5.8	-3.7	10.0	4.0	-3.7
WNG	13.28	39.85	2.14	56.69	13.8	-4.4	-4.2	13.9	-3.8	-4.2
HRN	14.74	15.48	7.76	79.57	-9.9	-13.3	-26.5	-8.1	-14.5	-26.5
MEA	4.02	28.15	15.13	102.05	13.1	4.6	3.2	11.5	7.9	3.2
IQA	8.53	17.79	-29.04	80.30	16.6	-3.7	-2.1	12.7	-11.3	-2.1
YKC	3.70	20.58	17.68	100.51	32.1	1.8	-12.0	30.0	11.4	-12.0
FUR	13.30	46.80	2.72	51.85	12.4	-7.7	-1.8	12.7	-7.1	-1.8
NEW	3.84	35.35	15.11	105.98	13.6	2.0	-0.1	12.6	5.5	-0.1
2015	03	16	12	29	00	60	10
OTT	7.68	35.02	-13.63	77.72	6.6	10.4	-3.1	8.8	8.6	-3.1
ABK	14.29	24.26	7.89	72.01	2.4	-6.0	-10.3	3.2	-5.6	-10.3
FRD	7.47	41.95	-10.54	77.29	9.0	5.8	-3.7	9.9	4.1	-3.7
WNG	13.29	39.85	2.14	56.74	14.4	-4.2	-4.1	14.5	-3.7	-4.1
HRN	14.76	15.48	7.76	79.59	-12.2	-12.3	-24.3	-10.5	-13.9	-24.3
MEA	4.04	28.15	15.13	101.91	11.6	4.3	2.6	10.1	7.2	2.6
IQA	8.55	17.79	-29.04	80.20	9.7	1.4	-1.2	9.2	-3.4	-1.2
YKC	3.72	20.58	17.68	100.40	36.6	0.6	-12.5	34.6	11.7	-12.5
FUR	13.31	46.80	2.72	51.91	12.2	-7.2	-1.9	12.5	-6.6	-1.9
NEW	3.86	35.35	15.11	105.82	12.4	2.2	-0.3	11.4	5.3	-0.3
2015	03	16	12	30	00	60	10
OTT	7.70	35.02	-13.63	77.55	5.6	10.2	-2.9	7.8	8.6	-2.9
ABK	14.31	24.26	7.89	72.05	1.5	-4.9	-9.3	2.2	-4.7	-9.3
FRD	7.48	41.95	-10.54	77.10	8.0	5.8	-3.6	8.9	4.2	-3.6
WNG	13.31	39.85	2.14	56.78	11.5	-3.4	-4.0	11.6	-3.0	-4.0
HRN	14.77	15.48	7.76	79.61	-5.4	-10.2	-19.5	-4.0	-10.9	-19.5
MEA	4.05	28.15	15.13	101.77	11.5	3.6	2.4	10.2	6.5	2.4
IQA	8.57	17.79	-29.04	80.10	12.5	-2.9	-2.9	9.5	-8.6	-2.9
YKC	3.74	20.58	17.68	100.29	40.6	-1.2	-11.7	39.0	11.2	-11.7
FUR	13.33	46.80	2.72	51.97	11.5	-7.3	-1.8	11.8	-6.8	-1.8
NEW	3.87	35.35	15.11	105.65	12.0	1.6	-0.3	11.1	4.7	-0.3
2015	03	16	12	31	00	60	10
OTT	7.71	35.02	-13.63	77.38	6.4	10.5	-3.3	8.7	8.7	-3.3
ABK	14.32	24.26	7.89	72.09	0.7	-2.9	-9.4	1.1	-2.7	-9.4
FRD	7.50	41.95	-10.54	76.91	7.9	5.2	-3.5	8.7	3.7	-3.5
WNG	13.33	39.85	2.14	56.82	10.5	-1.8	-4.1	10.6	-1.4	-4.1
HRN	14.79	15.48	7.76	79.63	-8.2	-8.0	-16.6	-7.0	-9.0	-16.6
MEA	4.07	28.15	15.13	101.63	9.6	3.2	1.9	8.5	5.6	1.9
IQA	8.58	17.79	-29.04	80.00	12.9	-5.3	-7.6	8.7	-10.9	-7.6
YKC	3.75	20.58	17.68	100.18	45.7	-4.0	-7.7	44.8	10.1	-7.7
FUR	13.35	46.80	2.72	52.03	10.0	-6.1	-1.8	10.2	-5.6	-1.8
NEW	3.89	35.35	15.11	105.49	10.3	2.0	-0.4	9.4	4.6	-0.4
2015	03	16	12	32	00	60	10
OTT	7.73	35.02	-13.63	77.21	8.1	9.3	-2.4	10.0	7.1	-2.4
ABK	14.34	24.26	7.89	72.13	-4.6	-1.2	-8.9	-4.4	-1.8	-8.9
FRD	7.52	41.95	-10.54	76.72	8.9	4.7	-3.6	9.6	3.0	-3.6
WNG	13.34	39.85	2.14	56.87	9.7	-0.8	-4.2	9.7	-0.4	-4.2
HRN	14.81	15.48	7.76	79.65	-10.0	-8.9	-17.4	-8.7	-10.2	-17.4
MEA	4.09	28.15	15.13	101.49	9.3	5.1	1.9	7.6	7.3	1.9
IQA	8.60	17.79	-29.04	79.90	13.8	-1.5	-10.0	11.3	-8.0	-10.0
YKC	3.77	20.58	17.68	100.07	48.3	-5.7	-3.1	47.8	9.2	-3.1
FUR	13.36	46.80	2.72	52.09	9.7	-4.9	-1.8	10.0	-4.4	-1.8
NEW	3.91	35.35	15.11	105.33	10.2	3.2	-0.5	9.0	5.8	-0.5
2015	03	16	12	33	00	60	10
OTT	7.74	35.02	-13.63	77.04	9.0	6.6	-1.3	10.3	4.3	-1.3
ABK	14.36	24.26	7.89	72.17	-6.3	0.6	-8.2	-6.3	-0.2	-8.2
FRD	7.53	41.95	-10.54	76.53	9.5	3.1	-3.5	9.9	1.3	-3.5
WNG	13.36	39.85	2.14	56.91	8.4	-0.7	-4.3	8.4	-0.4	-4.3
HRN	14.82	15.48	7.76	79.67	-4.8	-13.1	-17.7	-2.9	-13.6	-17.7
MEA	4.10	28.15	15.13	101.35	11.4	6.7	2.7	9.2	9.4	2.7
IQA	8.61	17.79	-29.04	79.80	26.7	-7.0	-5.9	19.9	-19.1	-5.9
YKC	3.79	20.58	17.68	99.96	44.7	-2.7	-0.2	43.4	11.0	-0.2
FUR	13.38	46.80	2.72	52.15	8.7	-4.7	-1.8	8.9	-4.3	-1.8
NEW	3.92	35.35	15.11	105.17	11.4	3.4	-0.4	10.1	6.2	-0.4
2015	03	16	12	34	00	60	10
OTT	7.76	35.02	-13.63	76.87	9.4	5.4	-1.0	10.4	3.1	-1.0
ABK	14.37	24.26	7.89	72.21	-7.2	1.5	-7.6	-7.3	0.5	-7.6
FRD	7.55	41.95	-10.54	76.34	9.7	2.4	-3.6	10.0	0.6	-3.6
WNG	13.38	39.85	2.14	56.96	8.1	-1.0	-4.4	8.1	-0.7	-4.4
HRN	14.84	15.48	7.76	79.70	1.6	-11.8	-17.8	3.2	-11.5	-17.8
MEA	4.12	28.15	15.13	101.21	13.8	6.9	3.6	11.5	10.3	3.6
IQA	8.63	17.79	-29.04	79.70	36.7	-13.2	1.6	25.7	-29.3	1.6
YKC	3.80	20.58	17.68	99.85	38.9	1.2	-0.5	36.7	13.0	-0.5
FUR	13.40	46.80	2.72	52.22	8.2	-4.8	-1.8	8.4	-4.5	-1.8
NEW	3.94	35.35	15.11	105.01	12.8	2.8	-0.2	11.7	6.0	-0.2
2015	03	16	12	35	00	60	10
OTT	7.78	35.02	-13.63	76.70	9.0	5.0	-1.1	9.9	2.7	-1.1
ABK	14.39	24.26	7.89	72.25	-7.4	0.7	-7.9	-7.5	-0.3	-7.9
FRD	7.57	41.95	-10.54	76.14	9.6	2.2	-3.5	9.8	0.4	-3.5
WNG	13.39	39.85	2.14	57.01	8.3	-1.2	-4.4	8.3	-0.9	-4.4
HRN	14.86	15.48	7.76	79.72	2.7	-8.5	-16.9	3.8	-8.0	-16.9
MEA	4.14	28.15	15.13	101.06	14.7	6.3	4.0	12.5	9.9	4.0
IQA	8.65	17.79	-29.04	79.60	29.2	-16.1	3.0	17.7	-28.2	3.0
YKC	3.82	20.58	17.68	99.73	35.5	4.7	-4.3	32.4	15.3	-4.3
FUR	13.41	46.80	2.72	52.28	8.2	-4.8	-1.7	8.4	-4.4	-1.7
NEW	3.95	35.35	15.11	104.85	13.4	2.1	-0.2	12.4	5.5	-0.2
2015	03	16	12	36	00	60	10
OTT	7.79	35.02	-13.63	76.53	8.9	5.6	-1.6	10.0	3.4	-1.6
ABK	14.41	24.26	7.89	72.30	-6.1	0.9	-6.6	-6.2	0.0	-6.6
FRD	7.58	41.95	-10.54	75.95	9.5	2.3	-3.4	9.8	0.5	-3.4
WNG	13.41	39.85	2.14	57.05	9.3	-1.0	-4.5	9.3	-0.7	-4.5
HRN	14.87	15.48	7.76	79.74	-3.7	-4.6	-18.5	-3.0	-5.0	-18.5
MEA	4.15	28.15	15.13	100.92	13.9	5.5	3.6	11.9	9.0	3.6
IQA	8.66	17.79	-29.04	79.50	14.8	-16.2	-2.6	5.1	-21.3	-2.6
YKC	3.83	20.58	17.68	99.62	34.6	5.9	-9.9	31.2	16.2	-9.9
FUR	13.43	46.80	2.72	52.35	8.7	-4.7	-1.7	8.9	-4.3	-1.7
NEW	3.97	35.35	15.11	104.69	13.2	1.9	-0.3	12.3	5.3	-0.3
2015	03	16	12	37	00	60	10
OTT	7.81	35.02	-13.63	76.37	8.9	6.2	-1.9	10.1	3.9	-1.9
ABK	14.42	24.26	7.89	72.34	-4.2	0.4	-6.7	-4.2	-0.2	-6.7
FRD	7.60	41.95	-10.54	75.76	9.8	2.5	-3.5	10.1	0.7	-3.5
WNG	13.42	39.85	2.14	57.10	10.6	-1.3	-4.5	10.6	-0.9	-4.5
HRN	14.89	15.48	7.76	79.76	-8.4	-0.8	-19.1	-8.2	-1.9	-19.1
MEA	4.17	28.15	15.13	100.78	13.5	4.9	3.0	11.8	8.2	3.0
IQA	8.68	17.79	-29.04	79.40	9.2	-14.6	-9.6	0.9	-17.2	-9.6
YKC	3.85	20.58	17.68	99.51	38.1	5.8	-11.8	34.6	17.1	-11.8
FUR	13.45	46.80	2.72	52.41	9.6	-4.8	-1.6	9.8	-4.3	-1.6
NEW	3.99	35.35	15.11	104.53	13.2	1.5	-0.4	12.4	4.9	-0.4
2015	03	16	12	38	00	60	10
OTT	7.83	35.02	-13.63	76.20	8.9	7.1	-2.2	10.3	4.8	-2.2
ABK	14.44	24.26	7.89	72.38	-4.4	-0.4	-6.6	-4.3	-1.0	-6.6
FRD	7.62	41.95	-10.54	75.57	10.1	3.0	-3.6	10.5	1.1	-3.6
WNG	13.44	39.85	2.14	57.15	11.0	-1.1	-4.4	11.0	-0.7	-4.4
HRN	14.91	15.48	7.76	79.78	-18.4	-2.8	-20.3	-17.9	-5.2	-20.3
MEA	4.18	28.15	15.13	100.64	13.7	4.4	2.7	12.1	7.9	2.7
IQA	8.70	17.79	-29.04	79.30	17.6	-11.4	-11.3	9.9	-18.5	-11.3
YKC	3.87	20.58	17.68	99.40	43.8	1.9	-11.1	41.1	15.2	-11.1
FUR	13.46	46.80	2.72	52.48	10.3	-4.9	-1.8	10.6	-4.4	-1.8
NEW	4.00	35.35	15.11	104.36	13.3	1.3	-0.5	12.5	4.7	-0.5
2015	03	16	12	39	00	60	10
OTT	7.84	35.02	-13.63	76.03	9.9	6.4	-1.8	11.1	3.9	-1.8
ABK	14.45	24.26	7.89	72.42	-3.9	1.3	-6.3	-4.0	0.8	-6.3
FRD	7.63	41.95	-10.54	75.38	10.8	2.7	-3.9	11.1	0.7	-3.9
WNG	13.46	39.85	2.14	57.20	11.6	-1.7	-4.3	11.6	-1.2	-4.3
HRN	14.92	15.48	7.76	79.80	-19.9	0.3	-21.1	-19.8	-2.4	-21.1
MEA	4.20	28.15	15.13	100.50	15.2	4.2	3.1	13.6	8.1	3.1
IQA	8.71	17.79	-29.04	79.20	30.9	-10.8	-5.1	21.8	-24.4	-5.1
YKC	3.88	20.58	17.68	99.29	47.0	0.4	-8.4	44.7	14.7	-8.4
FUR	13.48	46.80	2.72	52.54	10.6	-4.8	-1.8	10.8	-4.3	-1.8
NEW	4.02	35.35	15.11	104.20	14.3	0.8	-0.5	13.6	4.5	-0.5
2015	03	16	12	40	00	60	10
OTT	7.86	35.02	-13.63	75.86	8.6	6.5	-2.0	9.9	4.3	-2.0
ABK	14.47	24.26	7.89	72.46	-3.0	2.0	-7.0	-3.2	1.6	-7.0
FRD	7.65	41.95	-10.54	75.19	10.7	3.1	-3.9	11.0	1.1	-3.9
WNG	13.47	39.85	2.14	57.25	12.5	-2.5	-4.2	12.5	-2.0	-4.2
HRN	14.94	15.48	7.76	79.83	-21.8	3.2	-19.6	-22.0	0.2	-19.6
MEA	4.22	28.15	15.13	100.36	16.9	2.0	3.4	15.8	6.4	3.4
IQA	8.73	17.79	-29.04	79.10	37.7	-9.4	5.4	28.4	-26.5	5.4
YKC	3.90	20.58	17.68	99.17	44.0	-0.7	-5.4	42.1	12.7	-5.4
FUR	13.49	46.80	2.72	52.61	10.6	-5.5	-1.9	10.9	-5.0	-1.9
NEW	4.04	35.35	15.11	104.04	15.4	-1.3	-0.5	15.2	2.7	-0.5
2015	03	16	12	41	00	60	10
OTT	7.88	35.02	-13.63	75.69	8.8	7.4	-2.5	10.3	5.2	-2.5
ABK	14.49	24.26	7.89	72.51	-1.1	0.4	-7.5	-1.2	0.3	-7.5
FRD	7.66	41.95	-10.54	75.00	10.7	3.7	-4.0	11.2	1.7	-4.0
WNG	13.49	39.85	2.14	57.30	13.6	-3.3	-4.2	13.8	-2.7	-4.2
HRN	14.95	15.48	7.76	79.85	-23.0	2.8	-19.8	-23.2	-0.3	-19.8
MEA	4.23	28.15	15.13	100.21	17.3	0.6	3.4	16.5	5.1	3.4
IQA	8.75	17.79	-29.04	79.01	30.1	-6.3	9.0	23.3	-20.1	9.0
YKC	3.92	20.58	17.68	99.06	40.4	-0.1	-3.7	38.5	12.2	-3.7
FUR	13.51	46.80	2.72	52.68	11.9	-6.1	-1.8	12.2	-5.5	-1.8
NEW	4.05	35.35	15.11	103.88	15.8	-2.5	-0.6	15.9	1.7	-0.6
2015	03	16	12	42	00	60	10
OTT	7.89	35.02	-13.63	75.53	8.4	7.7	-2.7	10.0	5.5	-2.7
ABK	14.50	24.26	7.89	72.55	2.2	-1.0	-8.4	2.3	-0.7	-8.4
FRD	7.68	41.95	-10.54	74.81	10.7	3.9	-4.1	11.2	1.9	-4.1
WNG	13.51	39.85	2.14	57.35	14.0	-3.9	-4.0	14.2	-3.4	-4.0
HRN	14.97	15.48	7.76	79.87	-23.0	4.1	-19.0	-23.4	1.0	-19.0
MEA	4.25	28.15	15.13	100.07	16.7	-0.3	3.1	16.2	4.1	3.1
IQA	8.76	17.79	-29.04	78.91	19.3	-10.4	3.7	11.9	-18.5	3.7
YKC	3.93	20.58	17.68	98.95	37.5	-1.1	-2.6	36.1	10.4	-2.6
FUR	13.53	46.80	2.72	52.75	12.0	-6.7	-1.9	12.3	-6.1	-1.9
NEW	4.07	35.35	15.11	103.72	15.9	-3.0	-0.7	16.2	1.3	-0.7
2015	03	16	12	43	00	60	10
OTT	7.91	35.02	-13.63	75.36	8.2	9.4	-3.2	10.2	7.2	-3.2
ABK	14.52	24.26	7.89	72.60	0.7	-1.8	-8.9	1.0	-1.7	-8.9
FRD	7.70	41.95	-10.54	74.62	10.7	4.9	-4.1	11.4	2.8	-4.1
WNG	13.52	39.85	2.14	57.41	14.8	-4.2	-3.9	15.0	-3.7	-3.9
HRN	14.99	15.48	7.76	79.89	-24.6	4.1	-19.7	-24.9	0.7	-19.7
MEA	4.27	28.15	15.13	99.93	15.7	-1.4	2.2	15.6	2.7	2.2
IQA	8.78	17.79	-29.04	78.81	11.3	-15.4	-5.9	2.5	-19.0	-5.9
YKC	3.95	20.58	17.68	98.84	37.9	-3.9	-2.9	37.3	7.8	-2.9
FUR	13.54	46.80	2.72	52.82	12.6	-6.7	-1.8	12.9	-6.1	-1.8
NEW	4.09	35.35	15.11	103.55	15.4	-3.2	-0.9	15.7	0.9	-0.9
2015	03	16	12	44	00	60	10
OTT	7.92	35.02	-13.63	75.19	7.7	10.9	-3.6	10.1	8.8	-3.6
ABK	14.54	24.26	7.89	72.64	0.7	-2.2	-9.1	1.0	-2.1	-9.1
FRD	7.71	41.95	-10.54	74.43	10.3	6.0	-4.2	11.2	4.0	-4.2
WNG	13.54	39.85	2.14	57.46	14.5	-4.4	-3.9	14.7	-3.8	-3.9
HRN	15.00	15.48	7.76	79.92	-23.4	1.1	-19.5	-23.3	-2.0	-19.5
MEA	4.28	28.15	15.13	99.79	14.8	-1.9	1.8	14.8	2.0	1.8
IQA	8.79	17.79	-29.04	78.71	11.5	-10.1	-7.5	5.2	-14.4	-7.5
YKC	3.97	20.58	17.68	98.72	41.8	-6.6	-3.1	41.8	6.5	-3.1
FUR	13.56	46.80	2.72	52.89	12.8	-7.0	-1.9	13.2	-6.4	-1.9
NEW	4.10	35.35	15.11	103.39	14.5	-3.1	-0.9	14.8	0.8	-0.9
2015	03	16	12	45	00	60	10
OTT	7.94	35.02	-13.63	75.03	8.2	10.7	-3.2	10.5	8.4	-3.2
ABK	14.55	24.26	7.89	72.68	1.4	-1.5	-9.5	1.5	-1.3	-9.5
FRD	7.73	41.95	-10.54	74.24	10.4	5.6	-4.3	11.3	3.6	-4.3
WNG	13.56	39.85	2.14	57.51	13.9	-4.1	-3.8	14.0	-3.6	-3.8
HRN	15.02	15.48	7.76	79.94	-15.2	2.2	-16.6	-15.4	0.1	-16.6
MEA	4.30	28.15	15.13	99.64	14.4	-1.4	1.6	14.3	2.4	1.6
IQA	8.81	17.79	-29.04	78.61	17.1	-5.7	-8.6	12.1	-13.3	-8.6
YKC	3.98	20.58	17.68	98.61	42.7	-5.6	-1.9	42.4	7.6	-1.9
FUR	13.58	46.80	2.72	52.96	12.4	-6.7	-2.0	12.7	-6.1	-2.0
NEW	4.12	35.35	15.11	103.23	14.1	-2.7	-1.0	14.3	1.1	-1.0
2015	03	16	12	46	00	60	10
OTT	7.96	35.02	-13.63	74.86	8.4	10.4	-2.9	10.6	8.1	-2.9
ABK	14.57	24.26	7.89	72.73	1.5	-1.3	-9.4	1.6	-1.1	-9.4
FRD	7.75	41.95	-10.54	74.05	10.6	5.6	-4.2	11.4	3.6	-4.2
WNG	13.57	39.85	2.14	57.57	13.7	-3.8	-3.8	13.8	-3.3	-3.8
HRN	15.04	15.48	7.76	79.96	-10.1	1.0	-14.6	-10.1	-0.4	-14.6
MEA	4.31	28.15	15.13	99.50	14.6	-1.0	1.7	14.3	2.9	1.7
IQA	8.83	17.79	-29.04	78.52	23.9	-5.5	-5.1	18.2	-16.4	-5.1
YKC	4.00	20.58	17.68	98.50	44.2	-5.0	1.6	43.6	8.7	1.6
FUR	13.59	46.80	2.72	53.04	12.2	-6.6	-2.1	12.5	-6.0	-2.1
NEW	4.13	35.35	15.11	103.07	14.1	-2.5	-1.0	14.3	1.2	-1.0
2015	03	16	12	47	00	60	10
OTT	7.97	35.02	-13.63	74.69	8.5	10.7	-2.7	10.8	8.4	-2.7
ABK	14.58	24.26	7.89	72.78	1.6	-0.8	-9.2	1.7	-0.6	-9.2
FRD	7.76	41.95	-10.54	73.86	10.6	5.6	-4.2	11.5	3.6	-4.2
WNG	13.59	39.85	2.14	57.62	13.5	-3.7	-3.8	13.6	-3.2	-3.8
HRN	15.05	15.48	7.76	79.99	-7.0	2.7	-13.6	-7.3	1.8	-13.6
MEA	4.33	28.15	15.13	99.36	14.9	-0.5	2.0	14.5	3.4	2.0
IQA	8.84	17.79	-29.04	78.42	24.2	-9.1	-1.6	16.7	-19.7	-1.6
YKC	4.01	20.58	17.68	98.39	45.0	-4.1	1.6	44.2	9.8	1.6
FUR	13.61	46.80	2.72	53.11	12.1	-6.3	-2.0	12.4	-5.7	-2.0
NEW	4.15	35.35	15.11	102.90	14.1	-2.2	-0.9	14.1	1.6	-0.9
2015	03	16	12	48	00	60	10
OTT	7.99	35.02	-13.63	74.53	8.8	10.7	-2.7	11.1	8.3	-2.7
ABK	14.60	24.26	7.89	72.82	2.9	-0.7	-9.3	3.0	-0.3	-9.3
FRD	7.78	41.95	-10.54	73.67	10.9	5.4	-4.2	11.7	3.3	-4.2
WNG	13.60	39.85	2.14	57.68	13.1	-3.6	-3.8	13.2	-3.1	-3.8
HRN	15.07	15.48	7.76	80.01	-3.7	1.6	-12.0	-3.9	1.0	-12.0
MEA	4.35	28.15	15.13	99.22	14.8	0.0	2.0	14.3	3.9	2.0
IQA	8.86	17.79	-29.04	78.32	17.7	-11.3	-1.3	10.0	-18.5	-1.3
YKC	4.03	20.58	17.68	98.27	45.2	-2.6	0.5	43.8	11.3	0.5
FUR	13.62	46.80	2.72	53.18	12.0	-6.3	-2.2	12.3	-5.7	-2.2
NEW	4.17	35.35	15.11	102.74	14.0	-1.7	-0.9	14.0	2.0	-0.9
2015	03	16	12	49	00	60	10
OTT	8.01	35.02	-13.63	74.36	8.6	10.2	-2.5	10.7	7.9	-2.5
ABK	14.62	24.26	7.89	72.87	4.2	-1.8	-9.3	4.4	-1.2	-9.3
FRD	7.79	41.95	-10.54	73.48	10.7	5.3	-4.0	11.5	3.2	-4.0
WNG	13.62	39.85	2.14	57.74	12.8	-3.4	-3.7	13.0	-2.9	-3.7
HRN	15.08	15.48	7.76	80.04	-2.6	-0.6	-10.2	-2.5	-1.0	-10.2
MEA	4.36	28.15	15.13	99.07	14.2	-0.3	1.8	13.8	3.4	1.8
IQA	8.88	17.79	-29.04	78.23	13.3	-9.5	-5.8	7.0	-14.8	-5.8
YKC	4.05	20.58	17.68	98.16	41.9	-1.9	0.3	40.5	11.0	0.3
FUR	13.64	46.80	2.72	53.26	11.6	-6.1	-2.1	11.9	-5.5	-2.1
NEW	4.18	35.35	15.11	102.58	13.9	-1.7	-0.9	13.8	2.0	-0.9
2015	03	16	12	50	00	60	10
OTT	8.02	35.02	-13.63	74.19	8.8	10.0	-2.4	10.9	7.6	-2.4
ABK	14.63	24.26	7.89	72.91	3.4	-1.4	-9.0	3.6	-0.9	-9.0
FRD	7.81	41.95	-10.54	73.29	10.5	4.8	-3.9	11.2	2.8	-3.9
WNG	13.64	39.85	2.14	57.79	12.4	-2.9	-3.7	12.5	-2.5	-3.7
HRN	15.10	15.48	7.76	80.06	-3.2	-3.4	-10.1	-2.7	-3.8	-10.1
MEA	4.38	28.15	15.13	98.93	13.4	-0.1	1.5	12.9	3.4	1.5
IQA	8.89	17.79	-29.04	78.13	16.1	-7.2	-7.3	10.6	-14.2	-7.3
YKC	4.06	20.58	17.68	98.05	37.1	-2.8	-2.1	36.2	8.6	-2.1
FUR	13.66	46.80	2.72	53.34	11.6	-5.7	-2.0	11.9	-5.2	-2.0
NEW	4.20	35.35	15.11	102.41	13.6	-1.2	-0.9	13.4	2.4	-0.9
2015	03	16	12	51	00	60	10
OTT	8.04	35.02	-13.63	74.03	8.9	10.4	-2.6	11.1	8.0	-2.6
ABK	14.65	24.26	7.89	72.96	2.2	-0.2	-9.1	2.2	0.2	-9.1
FRD	7.83	41.95	-10.54	73.10	10.7	4.8	-3.9	11.4	2.8	-3.9
WNG	13.65	39.85	2.14	57.85	12.1	-2.0	-3.7	12.2	-1.5	-3.7
HRN	15.12	15.48	7.76	80.09	-7.7	-3.9	-12.9	-7.1	-4.9	-12.9
MEA	4.40	28.15	15.13	98.79	12.1	-0.6	0.9	11.9	2.6	0.9
IQA	8.91	17.79	-29.04	78.03	17.6	-8.1	-5.3	11.4	-15.7	-5.3
YKC	4.08	20.58	17.68	97.93	35.4	-2.1	-3.8	34.3	8.8	-3.8
FUR	13.67	46.80	2.72	53.41	11.3	-5.2	-1.9	11.6	-4.6	-1.9
